,gene,plate_mean,plate_std,plate_count,mean_intensity.48.A_mean,mean_intensity.48.A_std,mean_intensity.48.A_count,mean_intensity.48_mean,mean_intensity.48_std,mean_intensity.48_count,area.48_mean,area.48_std,area.48_count,mean_intensity.24_mean,mean_intensity.24_std,mean_intensity.24_count,area.24_mean,area.24_std,area.24_count,corrected_mean_intensity.48.A_mean,corrected_mean_intensity.48.A_std,corrected_mean_intensity.48.A_count,corrected_mean_intensity.48_mean,corrected_mean_intensity.48_std,corrected_mean_intensity.48_count,corrected_area.48_mean,corrected_area.48_std,corrected_area.48_count,corrected_mean_intensity.24_mean,corrected_mean_intensity.24_std,corrected_mean_intensity.24_count,corrected_area.24_mean,corrected_area.24_std,corrected_area.24_count,mean_intensity.24.A_mean,mean_intensity.24.A_std,mean_intensity.24.A_count
665,DAS2,9.0,0.0,8,0.0017107417460537249,0.00014018843456787834,8.0,0.0014350582062042125,0.0001001659855577364,8.0,150.625,26.13119372922496,8.0,0.0016093813845266126,7.738583905296211e-05,8.0,77.0,47.99702371725028,8.0,0.0013936667210853804,2.1598290578773512e-05,7.0,0.0013390146315909966,1.648967021471156e-05,7.0,157.80931910078473,7.535461611580093,7.0,0.0016518252993908905,2.3988381949683295e-05,6.0,29.125054449714543,1.717922318177587,7.0,0.0016997298827584,3.759721660079097e-05,4.0
666,DAT1,8.0,0.0,8,0.0012960833757186124,0.00013665939159137558,8.0,0.0012810374610523752,0.00012392547307643877,8.0,83.375,12.339686265981689,8.0,0.00151836850859935,0.00012186260937990912,8.0,42.875,31.95281118864415,8.0,0.0011121941775617543,3.812838645207528e-05,7.0,0.0010784371522404733,3.234114762247673e-05,6.0,134.71100463367026,26.407703412851042,8.0,0.0014588301946651333,0.0001047271045715469,8.0,24.7481902264336,5.982573435775014,8.0,0.0015962452946812,6.709142613183217e-05,4.0
667,DBF2,10.0,0.0,8,0.0016720403562984377,0.00023750729392529613,8.0,0.0014988112050197378,0.00012940564905237974,8.0,119.875,14.70119042798916,8.0,0.0014305398202152124,0.00010327711061343881,8.0,61.625,37.128877863848395,8.0,0.0014941026207914779,5.206524673818062e-05,7.0,0.0014178338264663685,5.3095875918814415e-05,7.0,143.7818354733324,12.839453737735232,8.0,0.0015351536973052659,3.734189100389093e-05,8.0,26.43643869335486,1.884775192909383,8.0,0.0015000978861535248,1.4932474263803399e-05,4.0
668,DBF20,6.0,0.0,8,0.00181612563433858,0.000350098428386891,5.0,0.00174399049354854,0.0003944870862559104,5.0,61.125,40.3712680716656,8.0,0.0012896167339836143,0.0005366795424513665,7.0,37.375,36.61747241023451,8.0,0.0014198718806730465,0.00045206685342847203,5.0,0.0013632278473168218,0.00045737626857208255,5.0,75.1431580319181,27.85594216106118,6.0,0.0011586679951857484,0.00047554541839331485,6.0,14.604941792676561,3.3869237663662255,6.0,0.001601623966174,6.051057880885519e-05,4.0
669,DBP1,2.0,0.0,8,0.0015046697474104663,8.358801855184521e-05,6.0,0.0015424193449750003,0.00015532740720932073,6.0,108.33333333333333,44.56755172394673,6.0,0.0014450883425444832,0.00012775225693554746,6.0,68.66666666666667,34.77738728925258,6.0,0.0013752437350727962,3.987393528529568e-05,5.0,0.0013294894052820077,4.438326998562107e-05,5.0,139.0846837539132,37.93288857926103,6.0,0.001654731851090053,5.766071028321597e-05,6.0,26.037593852601663,8.509879334697255,6.0,0.001369789968657175,4.688190608699421e-05,4.0
670,DBP3,6.0,0.0,8,0.0014107505446633627,0.00014459281520699338,8.0,0.001257000860924925,9.31401829387373e-05,8.0,75.0,15.955294687702532,8.0,0.0012183424801887124,0.00038862263410924025,8.0,36.875,26.78719043551547,8.0,0.0011607017558847665,8.866018285386323e-05,6.0,0.001125559446507485,8.349408633651984e-05,7.0,86.12357032504711,10.55458898912227,7.0,0.0013044857303971074,9.297032639021093e-05,7.0,14.383870839803512,2.075267802521907,7.0,0.00140299125338575,6.948941150959194e-05,4.0
671,DBP7,7.0,0.0,8,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
672,DBR1,4.0,0.0,8,0.0011681182241485373,0.00013386405978162402,8.0,0.0010071091401296374,0.0001254007412942948,8.0,85.625,7.799954212319816,8.0,0.00145404354855785,2.84657308623092e-05,8.0,47.75,31.535694062442957,8.0,0.0012564391828815875,3.740633150993749e-05,6.0,0.0012045352041496218,2.6313559962214405e-05,7.0,126.90514925162276,12.038046920426304,8.0,0.0016052592267805784,2.4692225447754164e-05,7.0,22.91854341899032,2.995631506108737,8.0,0.001560608977997775,4.137056206273094e-05,4.0
673,DCC1,3.0,0.0,8,0.0016347099972706001,0.00017656624854015646,8.0,0.0014250917469534748,0.00016932005424919873,8.0,177.125,49.76928915362509,8.0,0.0015093988673180875,0.0002246257995340559,8.0,58.625,26.763180998208288,8.0,0.001321632971112346,4.516095982036826e-05,8.0,0.00127579305236466,3.709868570125029e-05,7.0,139.95292427551055,14.958591443337161,8.0,0.0015894324455723457,8.617286200108511e-05,7.0,25.242672618376712,3.0885066370065073,7.0,0.0014981958798336,0.0001699959467488952,4.0
674,DCG1,11.0,0.0,8,0.0013444748700368627,0.00014132614776598155,8.0,0.0012079574124013626,0.00016555999778543893,8.0,126.75,13.583077707206122,8.0,0.0012387202990721375,4.549728051808151e-05,8.0,74.875,46.2985266658516,8.0,0.0011820724495570506,5.285742163414487e-05,7.0,0.001128320921987987,5.5371142455847644e-05,8.0,148.01790730303466,9.865293521458307,8.0,0.0014400866929478889,7.612291377316963e-05,8.0,27.266506960278583,1.470008591398027,8.0,0.00128760017697755,2.7620134480924453e-05,4.0
675,DCI1,11.0,0.0,8,0.0016117958422059374,6.935916382251074e-05,8.0,0.001467531332126825,0.00011575413109899389,8.0,143.625,26.597193729521816,8.0,0.0014592089260892374,0.0001697362300330377,8.0,72.5,42.564237168241206,8.0,0.0013256359418738802,2.3640958646715044e-05,7.0,0.001257261016812753,1.95955467297456e-05,7.0,167.8715380745786,9.562746461817907,8.0,0.0016152797325659056,6.470573653843804e-05,7.0,30.072626637509796,0.9480724577188278,7.0,0.001314262277898325,1.4659910363993848e-05,4.0
676,DCN1,3.0,0.0,8,0.00133194285745625,9.128436313897277e-05,8.0,0.001268372170114025,9.18751016102014e-05,8.0,160.0,24.30167542725045,8.0,0.0014695355194701875,0.00018180606174048825,8.0,84.25,52.215897962210704,8.0,0.0013589088169304942,3.813422082703617e-05,7.0,0.0012958454578281611,3.160391306927519e-05,7.0,183.085480514212,17.812322234500204,8.0,0.00155247266675738,6.404948674831092e-05,7.0,33.84091094063733,2.974250593076935,8.0,0.00136114092221465,3.936210419290115e-05,4.0
677,DCR2,11.0,0.0,8,0.0017235370358276998,0.00025500476346710407,7.0,0.0014791779972024998,0.0002503602029862418,7.0,133.85714285714286,27.901186184035094,7.0,0.0014500936452029145,0.00013940196982298848,7.0,79.57142857142857,42.402268582616905,7.0,0.0013874681922530644,0.00018474550897763323,6.0,0.0013278957433420769,0.00017124350365043788,6.0,167.1433287979839,11.86050294396825,6.0,0.0016555245319404897,9.494661985293513e-05,7.0,30.532293042589462,1.863605591866208,6.0,0.0015225822743367501,0.00011698487383227861,4.0
678,DCS1,5.0,0.0,8,0.0015468083640460249,7.674800146772777e-05,8.0,0.001518637005405975,0.00012555658224277388,8.0,116.625,21.849730302356466,8.0,0.0016913288074603997,0.00019729840280027991,8.0,62.5,34.66987164671943,8.0,0.001372559759181578,5.1793622390713264e-05,7.0,0.001305164514425382,4.625717131544824e-05,7.0,153.8922427931368,26.445745348156905,8.0,0.0016523682066120094,7.482052656885744e-05,6.0,29.89488958902451,6.538097338101769,8.0,0.0015302707480304,4.75893545646337e-05,4.0
679,DCS2,4.0,0.0,8,0.0013483022686407876,0.00019446613381705031,8.0,0.0010997955187478873,0.00014615673458535708,8.0,121.625,25.751213563636178,8.0,0.0014192081224123376,4.732184344680776e-05,8.0,59.375,32.70621391374166,8.0,0.001334122250713512,6.340711336363827e-05,7.0,0.0012728485666370832,5.940859070883389e-05,8.0,151.96000497036565,13.410839235884358,8.0,0.0015928087004084316,4.72663427921727e-05,8.0,28.283452214208893,2.30685277443864,8.0,0.0016389997395165,5.512433973491531e-05,4.0
680,DCV1,7.0,0.0,8,0.001252363025414075,4.93358140181775e-05,8.0,0.0010473807873269375,4.308333472820118e-05,8.0,130.125,3.943801646707328,8.0,0.0013677964716492875,2.5041320360351365e-05,8.0,67.875,43.27136136390574,8.0,0.0010130623259963143,2.944665543586519e-05,6.0,0.0009755358619666976,2.8995878886072683e-05,6.0,138.6028307177328,13.767075383768676,8.0,0.001374868014879274,1.6942063618916424e-05,7.0,26.71750323015438,3.3757239332583318,8.0,0.001510713769350575,3.477096323665364e-05,4.0
681,DCW1,4.0,0.0,8,0.0013477159290383625,0.0001262773071143594,8.0,0.0011363061378540126,0.00012211835049977322,8.0,137.125,30.98127314547105,8.0,0.0014274189216301751,7.159310287237277e-05,8.0,62.625,33.066761472598344,8.0,0.0012874772165749298,8.727455048257451e-05,8.0,0.0012228252631172373,8.995865848552698e-05,8.0,146.97946648299174,12.198524227840046,6.0,0.0015286230678306508,5.92275834319883e-05,7.0,27.698161260190087,3.121647675538168,7.0,0.00160253576367845,6.510642049117212e-05,4.0
682,DDC1,4.0,2.065591117977289,16,0.0015308202219131877,0.0002666448091246028,16.0,0.0014340733065451,0.00018307163459625983,16.0,166.4375,32.1039327808915,16.0,0.001536042664660444,0.00013460022996045418,16.0,70.875,39.25111463385467,16.0,0.0013703405532849743,4.6688592933444745e-05,14.0,0.0013007682380086435,3.565897300721339e-05,15.0,152.3059876785293,14.589482165988727,13.0,0.001635420552338215,7.172014409604563e-05,15.0,29.268486823318636,3.210472412768003,15.0,0.0016014187534841376,0.0001599546137631153,8.0
683,DDI1,12.0,0.0,8,0.0012149223531371749,9.316959971244941e-05,8.0,0.0014170102691008375,5.422446777429308e-05,8.0,171.5,31.135647920487727,8.0,0.001398305293931075,0.00019448739121905717,8.0,92.0,60.895695367453634,8.0,0.0013617114197769327,6.0518247215499474e-05,8.0,0.0013032007212646006,5.4172496226016884e-05,8.0,143.42989060299618,28.794018013983273,8.0,0.001645949538461345,7.33799952424224e-05,7.0,27.957408774691224,5.65356867550877,8.0,0.001240559370524475,3.4638086953794374e-05,4.0
684,DDI3,1.0,0.0,8,0.0013905154464751333,2.4183583028874577e-05,6.0,0.0014671716522281332,4.3309698670674587e-05,6.0,122.66666666666667,15.945741333242132,6.0,0.0016467136431901,0.0002899171147970609,6.0,62.666666666666664,43.29742101634538,6.0,0.0013310025040377668,1.734634454278314e-05,4.0,0.001283246021264097,1.7554304088939106e-05,5.0,142.98128839663522,17.92640871517941,6.0,0.0016461696361160872,2.1207122471156916e-05,4.0,25.81242454883882,4.020720017357862,6.0,0.0013561670956030003,2.137346543157431e-05,3.0
685,DDP1,4.0,0.0,8,0.0011738300363603625,0.00014873979243290144,8.0,0.001168781416684175,0.000110777473226631,8.0,143.125,10.548358030653727,8.0,0.0014959474951892874,5.73366840493673e-05,8.0,79.375,51.1885520125629,8.0,0.0013931552578519799,5.4430110356076015e-05,7.0,0.0013325155495867486,5.6864274393369906e-05,7.0,168.08414111316822,5.219212737251274,7.0,0.001665903827849567,6.024574661136927e-05,7.0,31.126079432651093,1.2536244510512948,7.0,0.00139751615864525,4.7269284593584414e-05,4.0
686,DDR48,11.0,0.0,8,0.0013569281166267875,6.743522367214574e-05,8.0,0.0012511948617613124,9.680444086662389e-05,8.0,83.25,5.063877678504601,8.0,0.0013403016041320624,0.00010463635484161566,8.0,50.75,37.79928192817575,8.0,0.001206059089522947,3.465347274603233e-05,8.0,0.0011569864341086553,3.127958715339951e-05,8.0,141.98861777590312,9.994121653705482,8.0,0.0014988736953569432,2.9086135408844103e-05,8.0,26.600594508322825,2.1878972185893693,7.0,0.001286188238195675,3.341659958329947e-05,4.0
687,DEF1,4.0,0.0,8,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
688,DEG1,12.0,0.0,8,0.0013129367473577,0.00030883664305457877,7.0,0.0016120201017827715,0.00031060364480243053,7.0,176.71428571428572,28.62815796678907,7.0,0.0014590752180035859,0.00039447529312218216,7.0,62.857142857142854,39.48176191369281,7.0,0.0014638744788416343,0.00016397760553525496,5.0,0.00139248539870164,0.0001645916844140435,6.0,137.53201747765303,7.892754475921408,5.0,0.0017414869837919997,0.00044537972049570567,7.0,25.491245405498358,3.6020606616600057,7.0,0.0013939649889563998,9.916847297583978e-05,3.0
689,DEP1,0.0,0.0,8,0.0016787013716145376,0.0002879555512337418,8.0,0.0015107218147387626,0.0001913147464976955,8.0,98.75,34.861972733296994,8.0,0.0017230557581731875,0.0002481949497081066,8.0,45.75,33.516520446746,8.0,0.0014559718777660418,0.00010315256989860264,7.0,0.001409422694814643,9.244470910239683e-05,6.0,150.16037797266858,22.016495227907804,7.0,0.0016900363078415543,9.62505265008424e-05,7.0,28.303940623584676,6.304292729005602,7.0,0.0015939617703418251,0.0002447237335580105,4.0
690,DER1,2.0,0.0,8,0.001460328195945175,0.00011505574956659502,8.0,0.0014193524907393125,0.00018694194218627847,8.0,118.25,28.41905799182755,8.0,0.001395130564343188,0.0001495709907900114,8.0,59.625,31.386701005362127,8.0,0.001343877839766561,1.6025860658094567e-05,7.0,0.0012950259049770247,2.6152259336529796e-05,8.0,166.26795606888032,16.84125566353316,8.0,0.0016059678832523563,5.118804883610493e-05,7.0,32.58897285205679,4.8627222271651345,7.0,0.0013645184886450499,2.4217020958270972e-05,4.0
691,DET1,2.0,0.0,8,0.0014548709457538574,2.842601587131158e-05,7.0,0.0016031193531230287,0.00013007790735521904,7.0,148.375,77.57933727113536,8.0,0.0013929949163694,0.000131325475829176,8.0,64.25,38.699390914365274,8.0,0.001392691822635582,0.00010892384908388858,6.0,0.0013350609092559734,0.00012085420214564227,6.0,216.95055269898955,87.82676034259273,6.0,0.0017294145789400986,0.00011993968177431846,7.0,33.18622035078038,8.712733550137429,7.0,0.001280203331260575,4.660037829135309e-05,4.0
692,DFG10,7.0,0.0,8,0.0016646420559141126,0.00029289846265468506,8.0,0.0015517391509823125,0.000284400127218942,8.0,162.625,26.348963113239524,8.0,0.00166176439244925,0.000167372275583522,8.0,76.5,49.42815854493122,8.0,0.001311913271239257,0.00010125002571907163,6.0,0.0012597606914361305,9.915244214561022e-05,6.0,178.6988320491503,17.525206082089692,8.0,0.0015790311375079595,5.8997001489798876e-05,7.0,30.305232507256985,2.3511094543720796,7.0,0.0014805050133119,8.088283669933716e-05,4.0
693,DFG16,1.0,0.0,8,0.0015672895512280625,0.00014733639178584883,8.0,0.0014019426676802125,0.00016526535138603954,8.0,146.0,53.713525830491314,8.0,0.0016344735574135626,0.00021622214675005885,8.0,73.625,45.97806153870716,8.0,0.0013054330141572892,0.00013701112227023068,8.0,0.0012577608811782058,0.00011673002975212646,8.0,163.91467474332572,15.007501972450894,7.0,0.0015563192587165389,0.00018903174414135998,8.0,30.702314057179724,3.087314929400799,7.0,0.001726235638632675,7.033896543457429e-05,4.0
694,DFG5,0.0,0.0,8,0.0017308846417037251,0.000343805678797803,8.0,0.0015059588214128127,0.0002743772134126904,8.0,192.125,48.67806047315949,8.0,0.0016011291705648376,7.224101815244203e-05,8.0,63.375,42.094918254548766,8.0,0.0013928966505853946,6.148254646052033e-05,6.0,0.001336682783898902,5.8408115690412925e-05,6.0,166.44553841477867,23.995582964784177,7.0,0.0016998639485173558,7.74736634001181e-05,8.0,31.96353884428569,10.408710745029834,6.0,0.0017957128800459,0.00011887347013071189,4.0
695,DFM1,2.0,0.0,8,0.0012143778283361998,0.00011391607082968047,8.0,0.00134401452090275,0.0001949321104382451,8.0,164.0,22.884804690324223,8.0,0.0014293464672630878,8.242516481200879e-05,8.0,83.25,50.50530382331854,8.0,0.001265394993778212,8.332403451819434e-05,8.0,0.001205494037591028,8.145580124135665e-05,8.0,157.31217298950267,6.561442827832773,7.0,0.0016526437767313018,2.3982305109751444e-05,7.0,29.593161285610208,1.122457912444303,6.0,0.0012352283267719,5.9156164824727333e-05,4.0
696,DGA1,4.0,0.0,8,0.00136754470686425,0.00010334932687399128,8.0,0.0013185602385978627,0.00010804487564744538,8.0,137.375,23.360146159033953,8.0,0.0016438573882311,4.078213726064219e-05,8.0,70.625,40.879395788098435,8.0,0.001441890405915611,4.2501980731487366e-05,7.0,0.0013866756203810217,4.436521876270404e-05,7.0,167.2407509464154,8.989450621974747,8.0,0.0016934510182709632,9.466576617873717e-06,6.0,30.825392274022533,1.572684538765247,8.0,0.0015950844016469,3.699404240917853e-05,4.0
697,DGK1,1.0,0.0,8,0.001314387184256625,5.433263628487802e-05,8.0,0.0013999335751302374,7.378280983208241e-05,8.0,144.125,30.239224763305597,8.0,0.0016431834851756625,0.0002971826189351975,8.0,73.625,43.97056645400096,8.0,0.0013159589256886504,2.048685352383811e-05,7.0,0.0012613674805601381,2.044686421596579e-05,7.0,140.5458022105852,4.317400345288571,7.0,0.0016020264066250512,3.258200478941356e-05,7.0,25.204785209713762,1.6091933953416826,8.0,0.001285398140061725,3.9005571233694674e-05,4.0
698,DGR2,4.0,0.0,8,0.0011799639339654874,0.0001487529767047208,8.0,0.0009597532100647,0.0001244594926501358,8.0,183.125,40.68498318965926,8.0,0.00128708776450465,6.764163166658739e-05,8.0,79.125,55.07770484895473,8.0,0.0010298435340019782,4.980093110708486e-05,7.0,0.000999561983192621,4.547069871454829e-05,7.0,133.36343537131893,18.04557786244885,8.0,0.0013165557122617408,7.938133129476746e-05,7.0,23.121035967005387,2.2105827365341844,7.0,0.0014771104777938499,0.00011938849000023547,4.0
699,DHH1,12.0,0.0,8,0.0013746983145696374,0.0002640754178415797,8.0,0.0016835502865234003,0.0002785444833494683,8.0,169.875,16.057374807679047,8.0,0.0013763623060516624,0.00013068394003912736,8.0,65.625,45.15983518886793,8.0,0.0016732231784646427,0.00019458863739486062,7.0,0.001650850607301198,0.00021390449890464674,7.0,167.21593166594977,25.460350112274195,7.0,0.0016476260810838932,0.00020181049533713155,8.0,25.801773255854666,2.6258577431377104,8.0,0.0011938652537653751,4.727382046191921e-05,4.0
700,DIA1,8.0,0.0,8,0.0014430508392563497,0.00018641558361198455,8.0,0.00147653476329555,0.00016595151454517525,8.0,233.25,45.20034765985134,8.0,0.0015439230229217001,0.00010026918489559813,8.0,118.125,87.40944293545013,8.0,0.0011976102114150432,4.57475828128868e-05,7.0,0.00113793829970007,4.8144282062141505e-05,7.0,151.64816815916961,5.111926326815951,6.0,0.0014865534215544823,8.187174117565929e-05,8.0,28.215780554970653,0.9896007622853382,7.0,0.0014694827528915501,9.070301166184986e-05,4.0
701,DIA2,1.0,0.0,8,0.0012838542852977167,9.76307794574947e-05,6.0,0.0013419911386376333,0.0001292660025078092,6.0,83.28571428571429,51.418914437245384,7.0,0.0013963454316661165,0.0002417073372741912,6.0,41.0,27.862758896658697,7.0,0.0011742017637497227,0.00012504008738792893,6.0,0.001124581252605465,0.00011201498478659216,6.0,87.93396979215485,51.126891659491456,6.0,0.0014058469178027395,0.0001785210867284252,6.0,12.981161846940168,5.958254297475379,6.0,0.0012515509717805498,6.859166597788344e-05,4.0
702,DIA3,11.0,0.0,8,0.001676608469259275,0.00028657370873499065,8.0,0.001782872382527275,0.0003262424565868145,8.0,225.5,48.51214869935748,8.0,0.0016026941526788626,9.37548276914265e-05,8.0,102.375,59.27644075491905,8.0,0.0014120126278992333,2.7287343488356717e-05,7.0,0.001349032613683908,2.8928462219807874e-05,7.0,156.9407720242272,11.013332760563618,8.0,0.0016808894417251429,3.502000757954188e-05,7.0,29.529515366670626,1.4096023107262066,6.0,0.001314907468147875,6.257557465797153e-05,4.0
703,DIA4,3.0,0.0,8,0.0010957454928557876,4.879263183499869e-05,8.0,0.0012027043899148,6.656715181984214e-05,8.0,134.125,31.05036231672668,8.0,0.0015844912687073998,0.0002063464439746721,8.0,65.625,36.28434333743097,8.0,0.001134341239220611,9.213105794158103e-05,8.0,0.0010733941984710548,9.427956895078214e-05,8.0,129.1289085782615,12.623855807183405,7.0,0.0015471522608608225,4.898077283877979e-05,8.0,24.342321720997134,1.4163377060864557,8.0,0.001251901947428075,4.050684649683979e-05,4.0
704,DIC1,5.0,0.0,8,0.0016137752852186716,0.0001302171504774292,7.0,0.0014549815935897001,0.0004638014618953096,8.0,133.125,31.448086473697295,8.0,0.0016138260639848427,0.000184159934525444,7.0,76.75,55.73854783079403,8.0,0.0014207045172806483,2.922287290166246e-05,6.0,0.0013335568915242295,5.6546525952227934e-05,7.0,141.22699827480045,34.134164209560936,8.0,0.0016701350512266042,5.4522390002259265e-05,6.0,27.353447370341712,5.9640603669158905,8.0,0.0016243596458040753,4.520593995720077e-05,4.0
705,DID2,7.0,0.0,8,0.0010359598383232124,2.2654635333797176e-05,8.0,0.0009912771642624752,2.6936990173670546e-05,8.0,86.125,7.039429765866792,8.0,0.0013299825057710502,9.33918618450306e-05,8.0,50.125,33.913492889998814,8.0,0.0009973952033258046,3.3909322430015416e-05,6.0,0.0009603067001170572,4.277045860303328e-05,7.0,113.9055533101196,6.570456419741998,6.0,0.0013049330914096382,4.144860203113654e-05,8.0,21.4942502634828,1.3534152090521114,7.0,0.0011937977165150748,3.673377120234183e-05,4.0
706,DID4,4.0,0.0,8,0.00080685612669585,3.634386805841592e-05,4.0,0.000676917053282725,0.00011195150996226698,4.0,32.75,23.535687188365063,8.0,0.000879481449048725,0.00029984347858743357,8.0,11.75,4.334248987508019,8.0,0.0008914361460292066,3.3409366877445346e-05,4.0,0.0008675194289992135,1.5424020517689425e-05,3.0,47.17801695771602,30.250871356747822,7.0,0.0010025450413628733,0.0001575255693846766,7.0,8.195530014247215,4.515114272262425,7.0,0.000886167914144825,1.5926012574029e-05,4.0
